time,speaker,talk
1446061585,Hope,where's where's that tree supposed to be?
1446061588,Ashley,those are the those trees
1446061591,Hope,ok great ok
1446061594,Jason,where was rosa parks from?
1446061597,Ashley,montgomery
1446061600,Hope,yes
1446061603,Ashley,do you wanna cross?
1446061606,Jason,that way?
1446061609,Ashley,yea
1446061612,Hope,yea might as well
1446061615,Ashley,or no wait no that's not where we are going my bad
1446061618,Jason,that was first performed in uh 1963 and it's by fannie lou hamer
1446061621,Hope,right on well we read the one civil rights music piece that talked about how they used like typical gospel and re adjusted with new lyrics to fit whatever the situation was
1446061645,Jason,and we were just at a baptist church
1446061648,Hope,yea
1446061651,Jason,they sing gospel music at baptist churches right?
1446061654,Hope,yes they do
1446061657,Hope,well I know that our our text did load to ours yea cuz I checked
1446061660,Ashley,* it did you checked
1446061663,Ashley,* that's good
1446061666,Jason,* that's good
1446061669,Ashley,oh we missed it
1446061672,Jason,you know let this guy buffer (laughing)
1446061675,Hope,least I think
1446061678,Ashley,you really do have the giggles
1446061681,Jason,we missed it we just stood here!
1446061684,Jason,yea we missed the light
1446061687,Meghan,(laughing) ahh haha you missed the light because you were on that's great
1446061690,Jason,this next song is the golden gospel singers I don't know if that's what it's by or what actually I think the title is oh freedom
1446061693,Hope,oh freedom
1446061696,Jason,just a guess
1446061705,Jason,looks cool with the clouds
1446061708,Ashley,what?
1446061711,Jason,over there
1446061714,Ashley,does that mean we are good to go
1446061717,Hope,* yea
1446061720,Jason,* yea
1446061723,Ashley,there just is no walk sign
1446061726,Hope,so where's our next stop?
1446061729,Ashley,i guess back at the library or close to it
1446061732,Hope,ok
1446061765,Ashley,looks like we are going to have to cut across here
1446061768,Hope,we're cut across here when it's clear
1446061771,Hope,I think we're good
1446061774,Jason,it's one way
1446061825,Hope,so some of these stops I saw them recording like an audio layer to so we're gonna have to be able to access that either
1446061828,Ashley,* we'll see!
1446061831,Jason,* oh
1446061834,Hope,hopefully I don't know.. I assume that when we log on like from the computer we'll be able to like uh see everything for the purposes of writing our papers and what not
1446061837,Jason,* get the missing information
1446061840,Jason,oh that's true though we'll be able to go back and
1446061843,Hope,yea yea which is the nice thing about livetrekker actually
1446061846,Hope,I think livetrekker's like design is to like go back and look at trips you've already done and share share things
1446061849,Jason,well that's what we're doing
1446061852,Hope,yea that's true
1446061855,Hope,just trying to recreate it
1446061858,Jason,the youtube video has a montage of protestors with signs just so you know
1446061861,Hope,like from the sit in movement
1446061864,Jason,yea presumably yea civil rights
1446061880,Jason,we got an ad
1446061883,Hope,oh no
1446061886,Hope,sam cooke
1446061889,Ashley,this is different
1446061892,Hope,change is gonna come.. this is a famous song
1446061945,Jason,any more blogs.. not yet?
1446061948,Hope,haha they are neat
1446061951,Jason,uh they're cameras.. yep
1446061954,Hope,what's it look like Ally?
1446061957,Ashley,it's a historical picture of a sit in at a store which I'm pretty sure is like one block over
1446061960,Hope,used to be right here? or close to here?
1446061963,Ashley,yea
1446061966,Hope,ok
1446061969,Jason,so not a restaurant it's about shopping?
1446061972,Ashley,I don't know
1446061975,Jason,oh
1446062005,Hope,yea we can walk
1446062008,Ashley,oh no
1446062011,Jason,so around here the shop would have been?
1446062014,Ashley,think so or maybe it was here and they tore it down
1446062017,Jason,ok
1446062020,Ashley,I'm having some technical difficulty
1446062023,Jason,up that way
1446062026,Hope,let me see
1446062065,Jason,let's appreciate change is gonna come
1446062068,Hope,were are we?
1446062071,Ashley,underneath the loading
1446062074,Hope,oh ok
1446062077,Hope,it's trying to load
1446062080,Ashley,maybe it found the text
1446062083,Hope,that would be nice
1446062086,Hope,has any text loaded for you guys yet?
1446062089,Meghan,I don't think so right we're not getting text no we're not getting text
1446062092,Hope,we have like a long loading circle
1446062095,Ashley,* ok it's back
1446062098,Hope,oh never mind ok
1446062101,Ashley,we missed it we were supposed to turn up there
1446062104,Hope,ok
1446062107,Ashley,whoops
1446062110,Ashley,so this is the building I guess then
1446062113,Hope,ok yeah.. pull up that original (inaudble)
1446062116,Ashley,hates me
1446062119,Hope,well livetrekker is not being cooperative
1446062125,Jason,we shall overcome
1446062128,Hope,sounds like a folk song
1446062131,Jason,here maybe
1446062134,Ashley,hmhm
1446062137,Ashley,it's back
1446062140,Hope,ok (laughing)
1446062185,Hope,did it just close all of a sudden
1446062188,Ashley,yep!
1446062191,Hope,mine was doing that earlier also (inaudible)
1446062194,Ashley,I have forty six percent battery
1446062197,Jason,you want me to try it on mine
1446062200,Hope,that might not be a bad idea just ditch the youtube videos for a second jsut see if we can get it to work on somebody's phone.. that's exactly what it was doing to me try to open it and then it would immediately close
1446062203,Ashley,maybe I'll try the youtube now
1446062206,Meghan,is your phone dead?
1446062209,Hope,my phone just died
1446062212,Meghan,oh yea! I gotta a charger if you need it here give me your phone
1446062215,Hope,yea that would be awesome
1446062218,Meghan,or I guess you can just use andy's we'll use yours
1446062221,Hope,go for it ally's phone is now doing the
1446062224,Meghan,they'll just have to charge up first
1446062227,Ashley,we're switching purposes
1446062230,Jason,we're on we shall overcome just so you know
1446062233,Ashley,* ok
1446062245,Jason,how do I I want to start the no
1446062248,Ashley,you just have to swipe keep swiping that's the missing text
1446062251,Jason,ok
1446062254,Ashley,* that's where we just were
1446062257,Jason,ok we just were that's a video that can't load they're playing video no biggie ok that looks kind of familiar is that of no
1446062260,Hope,so this is supposed to be on church we're on seventh right now
1446062263,Ashley,should we go to church
1446062266,Hope,yea back this way so we need to go back to church and then follow capitol and then across
1446062269,Jason,ok
1446062272,Hope,so we've already been up here
1446062275,Jason,doesn't it make you want to march?
1446062278,Ashley,do you want to march?
1446062281,Jason,a little
1446062305,Hope,livetrekker had it's own ideas for where we're gonna go
1446062308,Ashley,well it keeps jumping around which is the problem I had before it stopped working
1446062311,Hope,* yea
1446062314,Hope,it's working fine on andy's phone
1446062317,Ashley,will spotify play if you're not looking at it?
1446062320,Hope,yes yes
1446062323,Jason,we win
1446062326,Hope,yea
1446062329,Ashley,are you sure you're on the right point
1446062365,Hope,yea we're coming up right here on
1446062368,Ashley,ok
1446062371,Jason,wait weren't we just here
1446062374,Hope,oh wait wait wait
1446062377,Ashley,I knew we had to go back or something
1446062380,Hope,* this way yea
1446062383,Hope,that sixth up there? yea
1446062386,Ashley,that is sixth
1446062389,Hope,ok
1446062392,Ashley,this is capitol
1446062395,Hope,yep so we can take a left here and then we looks like we cut across along this
1446062425,Hope,through the arcade I guess is maybe is that where that's going?
1446062428,Ashley,the arcade would be 2 blocks.. another block further
1446062431,Hope,* oh yea you're right
1446062434,Hope,so this goes about half way up capitol
1446062437,Ashley,the area around the capitol building is like a circle
1446062440,Hope,ok
1446062443,Ashley,so we could be just looping around it
1446062446,Hope,looks like we're goin
1446062449,Hope,or we could just walk over to the next point which is on sixth
1446062452,Ashley,whatever you want to do
1446062455,Ashley,this we shall overcome video is trying to convince me that I should be doing more
1446062458,Hope,here's a picture that actually comes up picketers mostly college students in front of the cross keys restaurant from march 30th
1446062485,Jason,so do you think cross keys is gone now?
1446062488,Hope,* we can
1446062491,Jason,* we got caesars
1446062494,Jason,cuz they want us to go through this ally?
1446062497,Hope,think it might
1446062500,Jason,the italian food smells so good
1446062503,Hope,this at least gets us over to sixth
1446062506,Hope,ours was at least easy to follow cuz it was straight up and back (laughing)
1446062509,Jason,to the left now?
1446062512,Hope,I think it looks like it's slightly down there's some there there looks like a plaque or something
1446062545,Hope,just over here or maybe right here
1446062548,Jason,(laughing)
1446062551,Jason,are we still on the path?
1446062554,Hope,maybe it's back the opposite direction looks like it goes.. that's sixth and
1446062557,Hope,was it at the hermitage hotel?
1446062560,Ashley,this next song is woke up this morning by the freedom singers
1446062563,Hope,oh here's something!
1446062605,Hope,it's trying to play let me turn up the
1446062608,Ashley,oh
1446062665,Hope,talkin about the sit in movement
1446062668,Ashley,* hmhm
1446062671,Hope,I'm not sure which cross keys I'm guessing is what they're referencing
1446062674,Jason,presumably it was in this neighborhood
1446062677,Hope,is that is right there I think
1446062680,Meghan,us in relation to (inaudible)
1446062683,Hope,I think so this is the wherever that sign is.. so
1446062725,Jason,was it cool that she was able to take the perspective of.. the owner like not understand that he had his reasons to like and wasn't necessarily a cruel person.. he just worked hard and wanted
1446062728,Ashley,* either way
1446062731,Hope,guess 221 that might have been where is that looks close
1446062734,Hope,here's an actual picture of the sit in movement
1446062737,Jason,wait who are they dumping food on?
1446062740,Ashley,do we want to go there?
1446062743,Hope,yea if we can let's see if we can get there it's down there.. looks like
1446062746,Jason,what?
1446062749,Hope,how how'd they even get over there?
1446062752,Jason,we need to go down right
1446062755,Ashley,yea
1446062780,Hope,it's near the christian science reading room so is that down and over
1446062783,Ashley,we came up the block and then we cut across before we were supposed to instead of making a loop around the block so now we gotta go back
1446062786,Hope,* yea
1446062789,Hope,to to get to just another spot
1446062792,Hope,christina science reading room so back that way
1446062795,Ashley,hmhm
1446062798,Hope,oh no oh yeah it's right there
1446062801,Ashley,yea
1446062804,Ashley,this picture I really don't understand
1446062807,Jason,are they holding a white baby?
1446062810,Ashley,oh wait that must be the mom never mind.. I'm just wondering where they got the baby
1446062813,Jason,we're making a statement about how they all got along by stealing a baby (laughing)
1446062845,Ashley,just putting a baby in the scene
1446062848,Ashley,there's the reading room
1446062851,Ashley,do we know anything about it
1446062854,Hope,unfortunately all there is there there was supposed to be a comment but it's just the picture
1446062857,Jason,hey but at least we are in the right place
1446062860,Ashley,now we can keep going
1446062863,Jason,keep on keepin on change is gonna come
1446062905,Hope,looks like the next stops are at the intersection of.. fifth turn
1446062908,Ashley,so that way
1446062911,Hope,* fifth and church yea
1446062914,Jason,fifth and church still?
1446062917,Hope,* so take a left yea
1446062920,Hope,down by pucketts restaurant
1446062923,Ashley,wait a second
1446062926,Jason,pucketts is really good
1446062929,Hope,and I guess there's a picture of what that intersection used to look like
1446062932,Jason,of what? that the
1446062935,Hope,intersection of church and fifth up here
1446062938,Jason,that maybe that was the area like remember when we looked at the pictures in class
1446062941,Hope,yea the ones that were on the stand
1446062944,Jason,yea.. that could have been that area not that we ever found anything out about that we just made our own stories up
1446062947,Ashley,yea
1446062965,Hope,we can switch back if you
1446062968,Meghan,yea no just stay on that one yea
1446062971,Hope,man this is a bummer
1446062974,Meghan,yea
1446062977,Ashley,I feel so rude
1446062980,Jason,* playing music
1446062983,Ashley,* playing music
1446062986,Jason,just smile extra big at people
1446062989,Hope,here's like something we can actually locate
1446062992,Jason,uh school project it's a camera yea
1446062995,Jason,we're like zoo animals the music isn't helping
1446062998,Hope,yea I know
1446063001,Ashley,we're drawing attention to ourselves
1446063004,Hope,the fact that they're attached to cds just looks funny
1446063007,Hope,so there's a marker for fifth avenue of the arts up here on the left
1446063025,Ashley,this next one is billy holliday
1446063028,Hope,alright
1446063031,Hope,so this so this place has good food pucketts
1446063034,Jason,hmhm really good and live music
1446063037,Hope,good man that smells amazing
1446063040,Jason,real southern
1446063043,Jason,so did you just move to Nashville
1446063046,Ashley,* that's the church I was talking about and the car that andrew jackson went to
1446063049,Hope,* in july there we go here's a plaque
1446063052,Jason,that's the what?
1446063055,Ashley,the church andrew jackson went to
1446063058,Jason,oh cool
1446063061,Ashley,it's built in the EGYPTIAN style
1446063064,Jason,I don't know if that's cool andrew jackson
1446063067,Jason,(inaudble) anyone
1446063070,Hope,yea
1446063085,Ashley,inflation prices cause an inflation prices
1446063088,Jason,these lights are so pretty at night
1446063091,Ashley,oh
1446063094,Jason,maybe
1446063097,Hope,the arcade is right down there right
1446063100,Jason,do you think one day they'll have a plaque on jefferson street that said in the whatever year inspired entrepeneurs brought back music to jefferson street..maybe
1446063103,Jason,(inaudible)
1446063106,Ashley,(inaduible)
1446063145,Ashley,where we goin next?
1446063148,Jason,is the arcade a spot?
1446063151,Hope,yea yea we walk up to the arcade
1446063154,Jason,ok
1446063157,Jason,they're tour is longer than ours
1446063160,Hope,yea
1446063163,Hope,then we gotta go we got a long way to go
1446063166,Jason,sorry
1446063169,Jason,there's the arcade
1446063172,Ashley,yea
1446063175,Hope,there's a plaque right here that's part of it
1446063178,Jason,nashville sit ins
1446063181,Hope,yes!
1446063184,Hope,and it looks like a picture of what this street used to look like during
1446063205,Hope,one of the picketing movements I think this is from one side of the street near the arcade here
1446063208,Jason,* cool cool
1446063211,Jason,I remember reading about diane nash at the gallery
1446063214,Hope,yea she's a famous civil rights activist
1446063217,Hope,so so that's the newspaper headline that we worked with like with the um protestors actually confronting the mayer
1446063220,Jason,* oh
1446063223,Hope,starting to make more sense considering the first exercise where we literally had no context whatsoever
1446063226,Jason,yea yea
1446063265,Jason,I remem I still think that was rand
1446063268,Ashley,they um maggie and allie were with you
1446063271,Jason,so the arcade literally an arcade or?
1446063274,Ashley,* right there
1446063277,Ashley,it's not like a video arcade like an arcade as in an open place to do things
1446063280,Jason,* oh
1446063283,Hope,* shop and eat yea
1446063286,Ashley,arcade in the roman sense
1446063289,Hope,it's alright
1446063292,Jason,hmm missed that one
1446063295,Ashley,I'm sure if you asked he would love to tell you all about it
1446063298,Jason,yea I wanna talk to him more
1446063301,Jason,so where's our next spot at
1446063304,Hope,here's a picture of the exterior of
1446063307,Jason,that building could that be that shopping no
1446063325,Jason,ooo I'm so sorry!
1446063328,Hope,this gallery here.. oh yeah it's this building they're looking at
1446063331,Jason,(laughing) ok what of it? the text might say
1446063334,Ashley,(laughing)
1446063337,Hope,I'm guessing this is yea also maybe a location where they
1446063340,Jason,* a sit in
1446063343,Hope,did staged a sit in yea.. looks like this used to be a restaurant cuz here's uh picture of people in the act of and then here is the next one which I'm assuming is here is the present day like where it used to be
1446063346,Jason,* oh
1446063349,Ashley,yea should we read the other side
1446063352,Hope,and we're going throught he arcade
1446063355,Ashley,oh we're going through the arcade
1446063358,Jason,oh! it's continued there's a we missed a whole pass of it
1446063361,Ashley,we missed the beginning?
1446063364,Jason,hi good how are you
1446063385,Hope,here's the next photo of like at the walgreens
1446063388,Jason,that's modern day so
1446063391,Hope,and then yea I'm assuming this is in the arcade
1446063394,Jason,ok and then what's that sign say?
1446063397,Hope,fountain closed public (inaudible)
1446063400,Jason,oh I thought it was going to say something about like who was allowed there
1446063403,Hope,* like where they put the restaurant yea
1446063406,Jason,I can kind of picture it right here
1446063409,Hope,yea
1446063412,Jason,I had no idea this was here
1446063415,Ashley,oh yea
1446063418,Hope,and picture of their march in silence to the courthouse
1446063421,Jason,where diane nash
1446063424,Hope,confronted the mayor
1446063427,Jason,yes! it's all really coming together
1446063430,Ashley,(laughing)
1446063433,Hope,so our next stop is at on 4th avenue.. no excuse me on union street
1446063445,Jason,it's cool in here.. hi it's ok yea we are doing a project we go to vanderbilt
1446063448,Jason,I know and it's on a patsy cline cd just to give me a ya know little extra touch
1446063451,Jason,oh greek food
1446063454,Ashley,* post office
1446063457,Hope,* and once we get there we have like a good audio recording
1446063460,Jason,hmm?
1446063463,Ashley,post office
1446063466,Jason,oh
1446063469,Jason,* uh oh that looks vintage
1446063472,Ashley,* now that they took away my
1446063475,Ashley,now that they took away my mailbox at school I love post offices.. like I get so excited at the idea of having my own mailbox
1446063478,Jason,* hmhm
1446063481,Jason,how far are we from the library now?
1446063484,Hope,not terribly far but we've gone a few blocks
1446063505,Hope,now I think we we need to go left
1446063508,Jason,* this is really far
1446063511,Hope,it's this up here
1446063514,Jason,I got to get out more this is cool
1446063517,Hope,kind of looks like right
1446063520,Jason,hmhm sure
1446063565,Hope,* and I
1446063568,Ashley,* heading towards city hall
1446063571,Hope,I think we are tracing the route they walked
1446063574,Hope,(inaudible) marker
1446063577,Jason,was andrew jackson he was from nashville?.. from tennesee
1446063580,Ashley,* he his plantation is thirty minutes outside of downtown..we get in for free with our student id
1446063583,Hope,* from around nashville
1446063586,Jason,oh.. what's it called
1446063589,Ashley,hermitage
1446063592,Ashley,* we get in for free with out student id
1446063595,Hope,* the hermitage close
1446063598,Hope,no way you get in for free?
1446063601,Jason,um my moms trying to go there she reminds
1446063604,Ashley,yea they have a tulip festival in the spring that I realy like to go to and all the like curators and tour guides dress up in period costumes
1446063607,Jason,* oh
1446063610,Hope,* oh man
1446063625,Jason,not that into that
1446063628,Hope,it's all like very ninteenth century
1446063631,Ashley,yea um when I went with my parents they said it's one of the best preserved presidential homes because it was turned into a museum within one generation of andrew jackson's death
1446063634,Hope,holy cow
1446063637,Jason,oh my god
1446063640,Ashley,so it's like exactly like he lived in it
1446063643,Jason,* no one
1446063646,Hope,so like before monticello even like yea it's crazy
1446063649,Ashley,yea
1446063652,Jason,that was washington I've been there
1446063655,Ashley,though jeffersons was donated like immediately after his death or museum
1446063658,Jason,there's the courthouse
1446063661,Ashley,will the circle be unbroken.. staples singers
1446063664,Jason,you think they sang while they walked.. probably
1446063667,Ashley,well it was a silent march
1446063670,Jason,oh well then probably not
1446063673,Ashley,oh
1446063676,Hope,wait a minute here we go there's a recording
1446063679,Ashley,oh
1446063682,Hope,which I think was meant to correlate crossing over there make sure volume's turned up
1446063685,Hope,about the silent march
1446063688,Hope,alright.. so I think we're goin over the next few stops are up here
1446063691,Jason,like are we going to the courthouse no
1446063694,Hope,it's all right here still
1446063697,Ashley,would that would that be the attorney generals office that we read about on the thing
1446063745,Hope,well looks like yea the site of the bombing
1446063748,Hope,so we're a little further than that uh
1446063751,Jason,the attorney general?
1446063754,Ashley,hmhm
1446063805,Hope,so I guess the bombing took place back there it was it was at his office that where it happened
1446063808,Jason,hmhm
1446063811,Jason,soo
1446063814,Hope,so it looks like the next stop is like in the someone took a picture
1446063817,Jason,should we cross that way?
1446063820,Hope,sure
1446063823,Ashley,yea oh nope we can't anymore
1446063826,Hope,video in front of the courthouse
1446063829,Jason,* nevermind
1446063865,Ashley,I wonder if they're having the same technical difficulties we are
1446063868,Jason,I hope not
1446063871,Hope,here's the actual picture of looks like the confrontation which I'm guessing happened right over there
1446063874,Jason,on the (inaudible)
1446063877,Jason,is this where they have live on the green
1446063880,Ashley,yep
1446063883,Hope,yea..you didn't go
1446063886,Jason,I win it just looks different in the day time.. and they have food trucks and everything's closed down
1446063889,Hope,* yea it's crazy
1446063892,Jason,and the stage is kinda
1446063895,Ashley,* looks like there is uh still a stage up there
1446063898,Hope,yea they're doing something there like there must be some other event happening
1446063901,Ashley,I took a good double decker bus tour of nashville and it told me that is the cheapest place to park on weekends
1446063925,Hope,* the public square garage?
1446063928,Jason,* court hotel
1446063931,Ashley,yea
1446063934,Jason,good to know
1446063937,Hope,that is good to know
1446063940,Jason,oh god not that good to know
1446063943,Hope,yall wanna cross here
1446063946,Jason,printers ally's right down there
1446063949,Ashley,like down there to the right a bit
1446063952,Hope,there's a plaque on the courthouse we could go check it out
1446063955,Jason,oh no not again!
1446063958,Hope,let's just go
1446063961,Jason,grumpy's bail bonds that's funny
1446063964,Jason,oh!
1446063967,Ashley,oh!
1446063970,Hope,there's a bus coming
1446063973,Ashley,yea
1446063976,Jason,woah!
1446063979,Ashley,slow down
1446063982,Jason,thank you
1446063985,Hope,oh we can't go thanks bus guy
1446063985,Hope,we gotta look out for a plaque I think it's on the exterior up there
1446063988,Jason,ok
1446063991,Ashley,I see it!
1446063994,Hope,you see it Ally
1446063997,Ashley,yea it's in the middle
1446064000,Hope,alright
1446064045,Hope,should we like walk around or I don't know are we allowed to walk through here I guess we can
1446064048,Jason,I wonder what they're are they taking down or setting up
1446064051,Ashley,setting up
1446064054,Hope,I think they're setting something up it looks like a ceremony cuz of the chairs that are out or maybe a concert I don't know
1446064057,Jason,I know
1446064060,Ashley,maybe something with the symphony
1446064063,Jason,those guys look like they could be important
1446064066,Ashley,do you want to ask them hey are you important
1446064069,Jason,no nah
1446064105,Hope,knowing what we know about what happened on jefferson street I wouldn't call that first sentence to be the most accurate historical statement in the world
1446064108,Jason,* yea civility
1446064111,Jason,so white people who didn't like desegregation bombed the councilman's house
1446064165,Ashley,I think so
1446064168,Jason,or office or whatever
1446064171,Hope,looks like the next stop is.. davidson county criminal court and jail
1446064174,Ashley,which is that way right it's like around the building
1446064177,Hope,yes
1446064180,Ashley,we are almost at the end of the playlist
1446064183,Hope,and we're almost at the end of the tour to few two more stops
1446064186,Ashley,what so did they not include the library gallery in their tour at all?
1446064189,Hope,good question does does not look like it.. uh maybe we can go back by there considering we didn't have any context with the notes and things
1446064285,Jason,is that it?
1446064288,Hope,I can see where these two pictures are here
1446064291,Jason,oh
1446064294,Hope,come on livetrekker
1446064297,Jason,so if I got thrown in jail this is where I would go
1446064300,Ashley,I think so
1446064303,Hope,uh potentially the I'm not sure they like housed people here permanently but maybe
1446064306,Jason,I don't know
1446064309,Ashley,there's normally a temporary jail right next to the courthouse
1446064312,Hope,yes I think that's what this is for sure so this is I'm guessing where they threw people like after the sit in movement who they arrested for civil unrest or whatever
1446064315,Jason,cool
1446064318,Hope,and there's two more text blurbs here but still no dice
1446064321,Jason,the first studio society is justice
