time,x,y,talk
2049,489,500,
2049,489,500,
2049,489,500,
2049,489,500,
2049,489,500,
2049,489,500,
2049,489,500,
2049,489,500,
2049,489,500,
2049,489,500,
2049,489,500,
2049,489,500,
2049,489,500,
2049,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2050,489,500,
2051,489,500,"T: Tylenol? It won't let you hear, but it'll kill the hurt- it'll kill the pain if you're in pain."
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2051,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2052,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2053,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2054,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2055,489,500,
2056,489,500,S: I'm in a lot of pain.
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2056,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2057,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2058,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2059,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2060,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2061,489,500,
2062,489,500,S: Yeah. 
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2062,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2063,489,500,
2064,489,500,S: Doesn't matter.
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2064,489,500,
2065,489,500,T: Is it like around here?
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2065,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2066,489,500,
2067,489,500,S: It's over there. It's not long distance.
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2067,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2068,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2069,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2070,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2071,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2072,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2073,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2074,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2075,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2076,489,500,
2077,489,500,S: Press nine?
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2077,489,500,
2078,489,500,T: Uh-huh.
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2078,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2079,489,500,
2080,489,500,"SN: Brooke, where did you get ""Des Moines""?"
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2080,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2081,489,500,
2082,489,500,T: //Des Moines.
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2082,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2083,489,500,
2084,489,500,T: The S is silent.
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2084,489,500,
2085,489,500,S: It is in Iowa.
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2085,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2086,489,500,
2087,489,500,T: In your book or the plastic map?
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2087,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2088,489,500,
2089,489,500,S: Plastic map.
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2089,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2090,489,500,
2091,489,500,SN: Oh. 
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2091,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2092,489,500,
2093,489,500,T: How far did you get? 
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2093,489,500,
2094,489,500,SN: I don't know where humidity goes.
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2094,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2095,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2096,489,500,
2097,489,500,S: Humidity goes. 
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2097,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2098,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2099,489,500,
2100,489,500,S: (inaudible)
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2100,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2101,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2102,489,500,
2103,489,500,T: You weren't listening? It's showing right now. What did I say about humidity? Did you have to put humidity on it last week?
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2103,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2104,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2105,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
2106,489,500,
